"Source","Target","Weight"
0,1,11
0,3,133
0,4,20
0,5,6
0,6,224
0,7,9437
0,8,42
0,9,21059
0,10,13
0,11,62
0,12,6
0,13,24044
0,14,8
0,15,16758
0,16,56
0,17,23
0,19,11
0,20,429
0,21,617
0,22,10
0,23,148
0,24,163
0,25,3
0,27,1392
0,28,1
0,29,8465
0,30,19262
0,32,52
0,33,948
0,34,948
0,35,77
0,36,202
0,37,106
0,38,43
0,39,2
0,40,2
0,41,1
0,43,42
0,44,38
0,45,73
0,46,102
0,48,2
0,49,5
0,50,32
0,51,5212
0,52,11
0,53,310
0,54,105
0,55,227
0,56,5
0,57,14
0,58,3
0,59,4
0,60,441
0,61,1
0,62,6
0,65,2
0,66,11
0,67,70
0,68,1
0,69,14
0,70,2
0,71,1
0,72,3
0,74,34
0,75,1
0,76,653
0,77,5
0,78,6
0,79,6
0,80,10
0,81,440
0,83,3
0,84,64
0,85,1
0,88,3455
0,89,2
0,95,1
0,96,18
0,97,1
0,98,3
0,99,5
0,100,4
0,101,8
0,102,4
0,103,223
0,104,1
0,105,1
0,106,227
0,108,43
0,109,1
0,110,36
0,114,3
0,115,4
0,116,4
0,118,12
0,121,8
0,123,9
0,124,235
0,129,54
0,135,583
0,136,8464
0,140,193
0,144,675
0,154,1
0,155,3
0,156,5
0,157,11
0,158,2702
0,159,30
0,160,9
0,161,1
0,162,17
0,163,2
0,164,1
0,165,3
0,166,1
0,167,15
0,169,664
0,170,24
0,171,203
0,174,443
1,2,470
1,3,1
1,4,576
1,5,232
1,6,3
1,7,30
1,8,4
1,9,2
1,10,2477
1,11,1967
1,12,750
1,13,369
1,14,2489
1,16,3
1,17,5
1,18,18
1,19,80
1,20,8
1,21,408
1,22,705
1,23,1
1,24,9
1,25,114
1,27,285
1,28,56
1,29,37
1,30,1
1,31,151
1,32,781
1,33,1271
1,34,1271
1,35,10
1,38,113
1,39,784
1,40,784
1,41,9
1,42,33
1,43,1
1,44,146
1,45,11
1,46,1
1,47,935
1,48,92
1,49,423
1,50,91
1,52,1929
1,53,6
1,54,1
1,55,12
1,56,13
1,57,15
1,58,7
1,59,1413
1,61,1389
1,62,76
1,63,599
1,64,47
1,65,792
1,66,55
1,69,4
1,70,34
1,71,17
1,72,3437
1,73,98
1,74,41
1,75,1162
1,77,179
1,78,141
1,79,141
1,84,2
1,85,23
1,89,485
1,90,93
1,91,156
1,92,488
1,93,37
1,96,41
1,97,2
1,98,14
1,99,11
1,100,46
1,102,2
1,104,171
1,105,25
1,108,108
1,109,1
1,110,29
1,111,2
1,112,1
1,113,20
1,114,19
1,115,126
1,116,1
1,117,11
1,119,3
1,120,6
1,121,11
1,122,130
1,123,50
1,124,1
1,125,21
1,126,5
1,130,8
1,132,9
1,137,210
1,140,1
1,141,2
1,142,2
1,143,17
1,145,143
1,146,4
1,147,2
1,149,3
1,152,1
1,153,1
1,157,243
1,158,458
1,159,1
1,162,9
1,165,5
1,167,3
1,170,5
2,4,3
2,5,24
2,7,1
2,8,3
2,9,5
2,10,11
2,11,59
2,12,194
2,13,1
2,14,33
2,16,7
2,17,1
2,18,4
2,19,63
2,21,9
2,22,7
2,23,1
2,24,18
2,25,7
2,26,2
2,27,6
2,28,14
2,30,1
2,33,12
2,34,12
2,35,3
2,38,2
2,39,21
2,40,21
2,41,14
2,42,31
2,43,1
2,44,63
2,45,3
2,46,1
2,47,620
2,48,6
2,49,18
2,50,8
2,52,2
2,53,2
2,54,10
2,55,6
2,56,45
2,57,31
2,58,42
2,59,3
2,61,12
2,63,145
2,64,2
2,65,98
2,66,6
2,67,4
2,69,2
2,70,5
2,71,2
2,72,390
2,73,12
2,74,7
2,75,174
2,77,2
2,78,23
2,79,23
2,80,5
2,84,4
2,85,3
2,89,49
2,90,10
2,91,9
2,92,8
2,93,33
2,94,1
2,96,93
2,97,3
2,98,5
2,99,4
2,100,1
2,101,1
2,102,5
2,104,14
2,105,5
2,107,2
2,108,46
2,109,5
2,110,48
2,111,7
2,112,13
2,113,3
2,114,162
2,115,3
2,117,28
2,118,2
2,119,11
2,120,3
2,121,1
2,122,17
2,123,36
2,125,9
2,126,3
2,128,9
2,130,78
2,131,1
2,132,19
2,133,1
2,136,4
2,137,9
2,140,1
2,141,3
2,142,164
2,143,5
2,145,12
2,146,1
2,150,5
2,151,1
2,152,4
2,157,35
2,158,19
2,170,1
3,4,1
3,6,12
3,7,337
3,8,24
3,9,141
3,11,1
3,13,289
3,14,1
3,15,17
3,16,3
3,17,76
3,18,1
3,20,3
3,21,70
3,23,309
3,24,53
3,25,6
3,27,298
3,28,1
3,29,2
3,30,24
3,32,1
3,33,70
3,34,70
3,35,22
3,36,87
3,37,54
3,38,4
3,39,5
3,40,5
3,43,126
3,44,1
3,45,13
3,46,68
3,47,1
3,49,4
3,50,80
3,51,13
3,53,22
3,54,93
3,55,67
3,59,1
3,60,10
3,63,4
3,66,1
3,67,554
3,68,11
3,69,48
3,70,1
3,71,1
3,74,9
3,76,141
3,78,2
3,79,2
3,80,32
3,81,45
3,84,47
3,85,3
3,86,1
3,87,5
3,88,13
3,89,1
3,90,3
3,92,1
3,93,1
3,94,15
3,95,2
3,99,1
3,100,2
3,101,8
3,103,21
3,106,139
3,109,15
3,114,1
3,115,2
3,116,2
3,121,13
3,124,9
3,126,1
3,127,1
3,129,9
3,132,1
3,135,4
3,136,62
3,139,1
3,140,2
3,144,17
3,157,29
3,158,172
3,159,3
3,169,141
3,170,76
3,171,87
3,174,10
4,5,1461
4,6,2
4,7,23
4,8,2
4,9,29
4,10,642
4,11,249
4,12,13
4,13,187
4,14,623
4,16,20
4,17,2
4,18,12
4,19,352
4,21,35
4,22,74
4,23,5
4,24,15
4,25,53
4,26,4
4,27,99
4,28,9
4,29,2
4,30,4
4,31,72
4,32,199
4,33,1286
4,34,1286
4,35,33
4,36,5
4,38,349
4,39,46
4,40,46
4,41,1
4,42,2
4,43,1
4,44,288
4,45,2
4,46,1
4,47,15
4,48,830
4,49,871
4,50,5
4,52,188
4,53,3
4,54,24
4,55,5
4,56,6
4,57,15
4,58,30
4,59,38
4,60,1
4,61,56
4,62,26
4,63,13
4,64,12
4,65,32
4,66,1204
4,67,23
4,68,1
4,69,6
4,72,12
4,73,3
4,74,4
4,75,300
4,76,2
4,77,416
4,78,40
4,79,40
4,80,2
4,82,7
4,83,8
4,84,3
4,85,1
4,86,2
4,87,2
4,88,1
4,89,199
4,91,9
4,92,105
4,93,3
4,94,3
4,95,1
4,96,8
4,97,1
4,98,8
4,99,3
4,100,38
4,103,2
4,104,49
4,105,2
4,106,1
4,108,38
4,109,2
4,110,9
4,113,1
4,114,4
4,115,109
4,116,1
4,120,1
4,121,14
4,122,1
4,123,2
4,124,1
4,129,4
4,130,1
4,133,3
4,135,5
4,136,7
4,139,1
4,140,3
4,142,2
4,143,31
4,144,1
4,149,1
4,150,1
4,151,1
4,152,2
4,153,3
4,154,1
4,157,83
4,158,55
4,162,8
4,166,2
4,167,9
4,169,2
4,170,2
4,171,5
4,174,1
5,6,3
5,7,40
5,8,4
5,9,1
5,10,123
5,11,99
5,12,34
5,13,168
5,14,1213
5,16,7
5,17,1
5,19,314
5,21,17
5,22,142
5,23,2
5,24,3
5,25,3
5,27,271
5,29,4
5,30,7
5,31,2333
5,32,111
5,33,1294
5,34,1294
5,35,14
5,36,4
5,38,26
5,39,186
5,40,186
5,41,3
5,42,4
5,44,444
5,45,3
5,47,46
5,48,901
5,49,516
5,52,267
5,53,1
5,54,7
5,55,5
5,56,1
5,57,2
5,58,12
5,59,340
5,60,7
5,61,30
5,62,64
5,63,29
5,64,89
5,65,43
5,66,1519
5,67,4
5,71,2
5,72,8
5,73,8
5,74,1
5,75,735
5,76,1
5,77,824
5,78,81
5,79,81
5,81,1
5,82,6
5,83,3
5,84,1
5,85,3
5,86,8
5,89,384
5,91,50
5,92,199
5,93,1
5,95,1
5,96,49
5,98,8
5,99,10
5,100,27
5,104,326
5,105,1
5,108,8
5,109,2
5,110,63
5,114,27
5,115,29
5,116,1
5,121,1
5,122,1
5,124,2
5,125,1
5,127,1
5,131,1
5,137,1
5,141,2
5,143,11
5,145,4
5,146,2
5,152,3
5,153,6
5,154,1
5,157,6
5,158,62
5,159,6
5,160,3
5,161,9
5,162,11
5,165,16
5,166,208
5,167,20
5,169,1
5,170,1
5,171,4
5,174,7
6,7,125
6,8,10414
6,9,62
6,10,2
6,11,2
6,12,8
6,13,1324
6,14,9
6,15,7
6,16,137
6,17,727
6,18,3
6,19,15
6,20,6320
6,21,1880
6,23,2781
6,24,615
6,25,3
6,26,7
6,27,7428
6,28,17
6,29,68
6,30,269
6,31,10
6,32,19
6,33,854
6,34,854
6,35,518
6,36,83
6,37,9
6,38,50
6,39,10
6,40,10
6,41,11
6,42,11
6,43,6
6,44,9
6,45,833
6,46,8
6,48,2
6,49,13
6,51,11
6,52,8
6,53,1182
6,54,149
6,55,29
6,56,15
6,57,1
6,58,1
6,60,4235
6,61,1
6,63,6
6,64,6
6,65,2
6,66,42
6,67,115
6,69,202
6,70,34
6,71,8
6,74,1800
6,75,1
6,76,377
6,77,34
6,78,4
6,79,4
6,80,7
6,81,288
6,84,8
6,85,13
6,87,8
6,88,3
6,90,2
6,91,1
6,96,9
6,97,2
6,99,2
6,101,170
6,103,12
6,105,1
6,106,5
6,107,2
6,109,21
6,110,9
6,114,2
6,121,39
6,122,1
6,123,6
6,124,947
6,129,3
6,130,1
6,132,63
6,133,3
6,134,1
6,135,5
6,136,5
6,140,12
6,144,12
6,152,2
6,154,629
6,157,84
6,158,60921
6,159,81
6,160,3
6,167,1
6,169,377
6,170,727
6,171,83
6,174,4235
7,8,54
7,9,24227
7,10,6
7,11,30
7,12,6
7,13,33367
7,14,15
7,15,205
7,16,35
7,17,8
7,19,32
7,20,277
7,21,427
7,22,16
7,23,251
7,24,131
7,25,3
7,27,3687
7,29,413
7,30,433
7,31,33
7,32,190
7,33,4446
7,34,4446
7,35,156
7,36,62
7,37,343
7,38,184
7,39,14
7,40,14
7,41,4
7,43,69
7,44,1434
7,45,37
7,46,110
7,48,11
7,49,67
7,50,24
7,51,53
7,52,27
7,53,157
7,54,178
7,55,107
7,56,7
7,57,6
7,58,6
7,59,11
7,60,99
7,61,5
7,62,39
7,63,9
7,64,6
7,65,75
7,66,555
7,67,339
7,68,1
7,69,4
7,70,1
7,71,7
7,72,4
7,73,3
7,74,27
7,75,19
7,76,167
7,77,38
7,78,4
7,79,4
7,80,6
7,81,164
7,82,1
7,84,79
7,85,2
7,88,3493
7,89,9
7,91,14
7,92,28
7,93,1
7,96,9
7,97,3
7,98,5
7,99,2
7,100,1
7,101,3
7,102,1
7,103,19
7,104,9
7,105,2
7,106,426
7,108,14
7,110,4
7,114,4
7,115,13
7,118,2
7,121,11
7,123,13
7,124,165
7,129,207
7,135,655
7,136,10598
7,137,2
7,140,610
7,141,2
7,142,1
7,143,1
7,144,822
7,145,1
7,156,5
7,157,7
7,158,1491
7,159,42
7,160,3
7,161,51
7,162,33
7,165,10
7,166,16
7,167,38
7,169,170
7,170,9
7,171,62
7,174,101
8,9,141
8,11,3
8,12,2
8,13,141
8,14,7
8,15,26
8,16,217
8,17,1974
8,19,67
8,20,6604
8,21,2636
8,22,6
8,23,1461
8,24,1529
8,26,9
8,27,936
8,28,11
8,29,20
8,30,53
8,31,1
8,33,358
8,34,358
8,35,67
8,36,106
8,37,16
8,38,10
8,39,3
8,40,3
8,41,7
8,42,3
8,43,14
8,44,15
8,45,3075
8,46,15
8,47,6
8,48,6
8,49,17
8,50,12
8,51,54
8,52,3
8,53,1880
8,54,192
8,55,69
8,56,40
8,57,2
8,58,6
8,59,4
8,60,2579
8,65,1
8,66,97
8,67,231
8,68,2
8,69,183
8,70,47
8,71,23
8,74,1302
8,75,18
8,76,197
8,77,3
8,78,2
8,79,2
8,80,9
8,81,403
8,84,143
8,85,7
8,87,4
8,88,7
8,89,11
8,96,32
8,97,4
8,98,1
8,99,6
8,101,211
8,102,1
8,103,35
8,105,2
8,106,10
8,107,3
8,108,2
8,109,40
8,110,22
8,111,2
8,113,1
8,114,13
8,115,2
8,116,2
8,117,2
8,118,5
8,119,2
8,121,38
8,123,25
8,124,96
8,129,40
8,130,2
8,132,32
8,133,13
8,135,28
8,136,10
8,137,1
8,140,21
8,142,3
8,143,1
8,144,14
8,145,1
8,150,7
8,152,3
8,154,609
8,156,1
8,157,99
8,158,56781
8,159,9
8,160,14
8,164,2
8,169,199
8,170,1988
8,171,106
8,172,166
8,174,2579
9,11,7
9,12,7
9,13,15545
9,14,23
9,15,2754
9,16,83
9,17,338
9,19,92
9,20,57
9,21,583
9,22,1
9,23,353
9,24,574
9,25,68
9,27,624
9,28,11
9,29,153
9,30,3642
9,31,1
9,32,5
9,33,761
9,34,761
9,35,534
9,36,1992
9,37,2023
9,38,46
9,39,63
9,40,63
9,41,28
9,42,27
9,43,154
9,44,55
9,45,78
9,46,298
9,47,10
9,48,8
9,49,129
9,50,110
9,51,1284
9,52,2
9,53,121
9,54,1095
9,55,525
9,56,45
9,57,21
9,58,18
9,59,1
9,60,183
9,62,3
9,63,4
9,65,5
9,66,42
9,67,173
9,68,15
9,69,70
9,70,16
9,71,16
9,72,3
9,74,29
9,75,2
9,76,536
9,77,3
9,78,56
9,79,56
9,80,483
9,81,1477
9,84,634
9,85,8
9,87,2
9,88,32479
9,89,22
9,90,1
9,91,1
9,92,2
9,93,10
9,95,2
9,96,92
9,97,17
9,98,75
9,99,202
9,100,4
9,101,64
9,102,29
9,103,48
9,104,3
9,105,49
9,106,387
9,108,1
9,109,20
9,110,84
9,111,14
9,112,17
9,113,1
9,114,97
9,115,4
9,116,9
9,117,37
9,118,114
9,119,19
9,120,4
9,121,42
9,123,148
9,124,76
9,126,2
9,128,5
9,129,15309
9,130,20
9,133,1
9,135,37593
9,136,46491
9,138,1
9,140,14955
9,141,2
9,142,18
9,143,12
9,144,34818
9,145,2
9,150,6
9,151,1
9,152,18
9,154,13
9,155,1
9,156,14
9,157,121
9,158,1394
9,159,74
9,160,11
9,161,1
9,162,5
9,163,3
9,164,11
9,165,3
9,169,540
9,170,340
9,171,1995
9,174,183
10,11,4154
10,12,126
10,13,337
10,14,320
10,19,83
10,20,1
10,21,37
10,22,285
10,24,1
10,27,55
10,30,1
10,31,99
10,32,199
10,33,484
10,34,484
10,35,33
10,38,22
10,39,246
10,40,246
10,42,2
10,44,115
10,47,62
10,48,250
10,49,1119
10,50,3
10,52,1233
10,53,2
10,54,2
10,55,1
10,56,1
10,57,8
10,58,10
10,59,504
10,60,1
10,61,288
10,62,22
10,63,82
10,64,236
10,65,222
10,66,72
10,67,1
10,71,1
10,72,110
10,73,11
10,74,8
10,75,184
10,77,139
10,78,12
10,79,12
10,82,2
10,85,1
10,89,24
10,90,150
10,91,31
10,92,190
10,93,1
10,96,1
10,98,3
10,99,1
10,100,42
10,102,1
10,104,24
10,105,6
10,107,1
10,108,88
10,111,1
10,112,1
10,115,185
10,116,1
10,123,6
10,124,1
10,128,1
10,137,32
10,143,1
10,145,2
10,152,2
10,157,1
10,158,50
10,159,3
10,162,2
10,174,1
11,12,1340
11,13,2121
11,14,68
11,15,1
11,16,1
11,17,1
11,18,28
11,19,139
11,20,5
11,21,17
11,22,795
11,24,1
11,25,37
11,27,59
11,28,17
11,29,3
11,30,1
11,31,64
11,32,1006
11,33,1274
11,34,1274
11,35,9
11,38,240
11,39,167
11,40,167
11,41,2
11,42,1
11,44,1962
11,45,2
11,46,1
11,47,16
11,48,1621
11,49,518
11,50,1
11,52,2498
11,53,2
11,54,2
11,56,5
11,57,31
11,58,17
11,59,611
11,61,2814
11,62,1108
11,63,106
11,64,913
11,65,861
11,66,102
11,67,2
11,68,2
11,69,1
11,70,1
11,72,17
11,73,6
11,74,1
11,75,136
11,77,29
11,78,56
11,79,56
11,85,4
11,89,204
11,90,28
11,91,489
11,92,246
11,96,11
11,98,5
11,100,10
11,102,1
11,104,25
11,105,11
11,108,196
11,110,21
11,112,1
11,113,1
11,114,20
11,115,49
11,117,1
11,121,1
11,122,1
11,123,6
11,130,13
11,136,1
11,141,1
11,142,6
11,143,12
11,152,1
11,157,81
11,158,35
11,159,5
11,160,1
11,161,90
11,162,19
11,165,1410
11,166,17
11,167,84
11,170,1
12,13,217
12,14,72
12,17,1
12,19,13
12,20,24
12,21,9
12,22,220
12,25,4
12,26,1
12,27,9
12,28,16
12,29,4
12,30,1
12,31,85
12,32,461
12,33,311
12,34,311
12,35,1
12,37,1
12,38,5
12,39,7
12,40,7
12,41,1
12,42,2
12,44,716
12,45,3
12,47,9
12,48,60
12,49,124
12,50,9
12,52,379
12,54,1
12,55,5
12,56,1
12,57,3
12,59,606
12,60,3
12,61,191
12,62,267
12,63,14
12,64,1039
12,65,1420
12,66,37
12,68,1
12,70,2
12,71,1
12,72,27
12,73,23
12,74,5
12,75,116
12,77,10
12,78,23
12,79,23
12,84,1
12,85,11
12,89,15
12,91,1118
12,92,52
12,93,6
12,96,15
12,98,8
12,99,5
12,100,2
12,104,127
12,105,1
12,108,6
12,110,22
12,113,4
12,114,26
12,115,12
12,116,4
12,117,1
12,120,2
12,121,9
12,122,3
12,123,8
12,124,1
12,125,3
12,126,3
12,130,10
12,135,1
12,136,6
12,137,6
12,140,2
12,141,2
12,142,2
12,143,5
12,144,1
12,145,7
12,146,2
12,157,29
12,158,45
12,161,1
12,165,1
12,167,1
12,170,1
12,174,3
13,14,128
13,15,620
13,16,231
13,17,44
13,18,1
13,19,22
13,20,3127
13,21,3654
13,22,200
13,23,154
13,24,107
13,25,1
13,26,1
13,27,7240
13,28,9
13,29,5280
13,30,2728
13,31,290
13,32,3277
13,33,12984
13,34,12984
13,35,329
13,36,70
13,37,23
13,38,2399
13,39,28
13,40,28
13,42,2
13,43,28
13,44,2034
13,45,194
13,46,89
13,47,1
13,48,91
13,49,99
13,50,28
13,51,101
13,52,812
13,53,615
13,54,220
13,55,46
13,57,8
13,58,2
13,59,122
13,60,716
13,61,18
13,62,387
13,63,6
13,64,112
13,65,400
13,66,188
13,67,236
13,68,2
13,69,14
13,70,6
13,71,13
13,72,3
13,73,4
13,74,298
13,75,13
13,76,185
13,77,109
13,78,5
13,79,5
13,80,1
13,81,7
13,82,2
13,83,6
13,84,2
13,85,3
13,86,1
13,88,1172
13,89,5
13,90,2
13,91,129
13,92,8
13,93,2
13,94,3
13,95,2
13,96,8
13,97,1
13,98,1
13,99,3
13,100,11
13,101,7
13,103,23
13,104,6
13,105,3
13,106,355
13,108,33
13,110,8
13,113,2
13,114,1
13,115,14
13,116,3
13,118,5
13,120,1
13,121,24
13,122,1
13,123,2
13,124,449
13,126,3
13,129,12
13,135,92
13,136,7988
13,139,1
13,140,27
13,142,1
13,144,183
13,152,1
13,153,4
13,156,17
13,157,25
13,158,10820
13,159,135
13,160,25
13,161,148
13,162,653
13,164,8
13,165,263
13,166,110
13,167,592
13,169,190
13,170,54
13,171,71
13,174,726
14,15,4
14,16,15
14,17,18
14,18,45
14,19,588
14,20,7
14,21,1178
14,22,38
14,23,8
14,24,26
14,25,445
14,26,10
14,27,359
14,28,102
14,29,13
14,30,1
14,31,445
14,32,73
14,33,4298
14,34,4298
14,35,68
14,36,2
14,37,1
14,38,127
14,39,716
14,40,716
14,41,26
14,42,86
14,43,5
14,44,257
14,45,19
14,46,1
14,47,304
14,48,397
14,49,1155
14,50,155
14,51,2
14,52,225
14,53,13
14,54,29
14,55,152
14,56,36
14,57,3
14,58,29
14,59,273
14,61,21
14,62,21
14,63,140
14,64,5
14,65,72
14,66,1638
14,67,9
14,68,2
14,69,37
14,70,11
14,71,22
14,72,369
14,73,42
14,74,261
14,75,409
14,76,2
14,77,295
14,78,1993
14,79,1993
14,80,12
14,82,305
14,83,470
14,84,13
14,85,73
14,86,238
14,87,16
14,88,1
14,89,1194
14,90,42
14,91,22
14,92,73
14,93,169
14,94,78
14,95,100
14,96,238
14,97,113
14,98,282
14,99,163
14,100,11
14,101,1
14,102,2
14,103,1
14,104,35
14,105,194
14,106,9
14,108,3
14,109,2
14,110,248
14,111,3
14,112,6
14,113,27
14,114,12
14,115,60
14,116,6
14,117,5
14,119,1
14,120,5
14,121,47
14,122,111
14,123,51
14,124,11
14,125,21
14,126,4
14,127,217
14,128,1
14,130,10
14,131,7
14,132,2
14,133,3
14,136,9
14,137,13
14,138,1
14,139,87
14,140,2
14,143,152
14,145,187
14,146,31
14,147,7
14,148,5
14,149,35
14,152,11
14,153,310
14,154,2
14,156,2
14,157,688
14,158,1377
14,159,6
14,162,10
14,166,4
14,167,1
14,169,2
14,170,20
14,171,2
15,16,1
15,17,12
15,20,4
15,21,2
15,23,66
15,24,110
15,27,86
15,29,967
15,30,3023
15,33,16
15,34,16
15,35,5
15,36,40
15,37,20
15,41,1
15,42,3
15,43,23
15,44,1
15,45,2
15,46,34
15,47,1
15,50,18
15,51,4435
15,53,8
15,54,3
15,55,426
15,56,6
15,57,2
15,58,2
15,60,10
15,67,3
15,69,1
15,71,1
15,72,1
15,74,2
15,76,166
15,78,6
15,79,6
15,80,13
15,81,3676
15,84,44
15,88,783
15,89,1
15,90,2
15,93,2
15,96,28
15,97,1
15,98,14
15,99,23
15,101,2
15,102,4
15,103,426
15,105,4
15,106,46
15,107,2
15,109,17
15,110,28
15,114,12
15,116,2
15,117,4
15,118,20
15,119,3
15,121,1
15,123,44
15,124,5
15,129,13
15,135,128
15,136,800
15,140,504
15,142,3
15,143,3
15,144,72
15,152,2
15,154,4
15,155,3
15,158,82
15,159,2
15,164,1
15,169,167
15,170,12
15,171,40
15,174,10
16,17,54
16,18,11
16,19,42
16,20,25
16,21,389
16,23,966
16,24,95
16,25,89
16,26,42
16,27,213
16,28,28
16,29,14
16,30,14
16,32,2
16,33,511
16,34,511
16,35,511
16,36,97
16,37,12
16,38,644
16,39,10
16,40,10
16,41,3
16,42,4
16,43,2
16,44,11
16,45,415
16,46,8
16,47,2
16,49,226
16,50,39
16,51,3
16,52,1
16,53,227
16,54,417
16,55,20
16,56,3
16,57,3
16,58,3
16,60,56
16,61,1
16,63,4
16,65,3
16,66,231
16,67,93
16,68,13
16,69,137
16,70,23
16,71,77
16,72,1
16,74,108
16,76,66
16,77,10
16,78,1
16,79,1
16,80,48
16,81,1
16,82,3
16,83,3
16,84,42
16,85,60
16,87,11
16,88,12
16,89,8
16,90,1
16,94,1
16,96,3
16,98,1
16,99,2
16,101,5
16,103,32
16,106,4
16,109,7
16,110,1
16,112,1
16,113,5
16,114,2
16,116,1
16,121,354
16,124,440
16,125,7
16,126,2
16,127,1
16,129,8
16,130,3
16,132,10
16,133,25
16,135,13
16,136,14
16,137,3
16,140,1
16,142,2
16,143,4
16,144,4
16,145,4
16,152,1
16,154,11
16,156,34
16,157,293
16,158,1896
16,159,69
16,160,650
16,161,1
16,162,30
16,164,14
16,165,1
16,166,3
16,167,2
16,169,66
16,170,54
16,171,98
16,172,3
16,174,57
17,18,54
17,19,65
17,20,411
17,21,1157
17,22,1
17,23,444
17,24,1454
17,25,19
17,26,8
17,27,1349
17,28,86
17,29,24
17,30,78
17,32,2
17,33,227
17,34,227
17,35,100
17,36,92
17,37,29
17,38,11
17,39,7
17,40,7
17,41,2
17,42,5
17,43,21
17,44,3
17,45,1409
17,46,8
17,47,3
17,49,36
17,50,4
17,51,14
17,52,1
17,53,393
17,54,228
17,55,95
17,56,27
17,57,4
17,58,3
17,59,3
17,60,25
17,63,4
17,65,1
17,66,12
17,67,53
17,68,6
17,69,980
17,70,286
17,71,4
17,72,1
17,74,82
17,75,1
17,76,1188
17,77,3
17,78,5
17,79,5
17,80,42
17,81,88
17,84,35
17,87,24
17,88,6
17,89,10
17,96,46
17,99,7
17,101,624
17,102,1
17,103,14
17,105,6
17,106,16
17,107,1
17,108,1
17,109,29
17,110,58
17,111,1
17,113,1
17,114,4
17,115,1
17,116,1
17,118,1
17,119,3
17,121,25
17,123,6
17,124,98
17,129,65
17,132,15
17,133,7
17,135,89
17,136,17
17,140,49
17,142,1
17,143,5
17,144,159
17,154,86
17,156,1
17,157,493
17,158,4973
17,159,10
17,160,3
17,162,2
17,164,1
17,167,1
17,169,1194
17,170,11845
17,171,92
17,172,12
17,174,25
18,19,12
18,21,284
18,24,14
18,25,131
18,26,148
18,27,8
18,28,450
18,33,11
18,34,11
18,35,22
18,38,1
18,39,39
18,40,39
18,41,11
18,42,14
18,43,2
18,45,75
18,47,17
18,49,143
18,50,98
18,53,23
18,54,1
18,55,41
18,56,91
18,57,4
18,58,1
18,61,6
18,62,2
18,63,16
18,65,1
18,66,4
18,67,2
18,68,26
18,69,446
18,70,104
18,71,19
18,72,21
18,73,15
18,74,168
18,75,1
18,77,1
18,78,8
18,79,8
18,84,1
18,85,52
18,87,139
18,89,50
18,90,1
18,91,2
18,92,5
18,93,3
18,96,26
18,98,25
18,99,54
18,101,1
18,102,1
18,105,9
18,108,5
18,109,9
18,110,43
18,112,3
18,113,171
18,114,1
18,116,6
18,117,3
18,118,2
18,119,1
18,120,3
18,121,108
18,122,4
18,123,7
18,125,1
18,126,2
18,132,18
18,133,38
18,137,7
18,142,1
18,143,37
18,145,65
18,146,1
18,152,1
18,153,1
18,156,3
18,157,2681
18,158,497
18,170,54
19,20,10
19,21,54
19,22,79
19,23,41
19,24,915
19,25,12
19,26,14
19,27,72
19,28,51
19,29,20
19,30,6
19,31,18
19,32,10
19,33,612
19,34,612
19,35,57
19,36,67
19,37,7
19,38,41
19,39,268
19,40,268
19,41,22
19,42,19
19,44,129
19,45,24
19,47,133
19,48,80
19,49,359
19,50,29
19,52,12
19,53,3
19,54,342
19,55,48
19,56,232
19,57,146
19,58,991
19,59,12
19,60,6
19,61,32
19,62,25
19,63,56
19,64,1
19,65,13
19,66,1167
19,67,117
19,69,23
19,70,13
19,71,6
19,72,17
19,73,7
19,74,7
19,75,33
19,76,7
19,77,166
19,78,169
19,79,169
19,80,72
19,81,1
19,82,97
19,83,16
19,84,76
19,85,13
19,86,3
19,87,10
19,88,10
19,89,913
19,90,5
19,91,5
19,92,5
19,93,1
19,95,7
19,96,226
19,97,10
19,98,94
19,99,38
19,100,11
19,101,1
19,103,7
19,104,4
19,105,209
19,107,2
19,108,47
19,109,70
19,110,238
19,111,4
19,112,8
19,113,3
19,114,165
19,115,13
19,116,1
19,117,3
19,118,1
19,120,4
19,121,21
19,123,113
19,124,5
19,125,4
19,127,5
19,128,6
19,129,11
19,130,2
19,132,6
19,133,19
19,135,15
19,136,8
19,139,1
19,140,41
19,141,7
19,142,34
19,143,83
19,144,4
19,145,26
19,146,5
19,150,12
19,151,2
19,152,28
19,153,11
19,154,6
19,157,139
19,158,182
19,159,1
19,165,1
19,166,1
19,169,8
19,170,65
19,171,67
19,174,6
20,21,3423
20,22,1
20,23,99
20,24,373
20,27,3117
20,29,531
20,30,380
20,31,5
20,32,70
20,33,780
20,34,780
20,35,44
20,36,50
20,38,126
20,39,2
20,40,2
20,41,1
20,42,2
20,44,8
20,45,148
20,46,3
20,47,4
20,48,3
20,49,3
20,50,2
20,51,19
20,52,7
20,53,718
20,54,24
20,55,7
20,56,2
20,57,2
20,60,10248
20,61,1
20,63,13
20,64,1
20,65,10
20,66,4
20,67,7
20,69,10
20,70,3
20,71,4
20,74,1293
20,76,153
20,77,6
20,81,37
20,84,7
20,85,2
20,88,12
20,91,11
20,94,1
20,96,11
20,98,1
20,99,1
20,101,45
20,103,2
20,106,8
20,109,1
20,110,18
20,114,1
20,116,1
20,121,3
20,123,1
20,124,1579
20,126,1
20,129,2
20,132,2
20,135,1
20,136,6
20,139,1
20,142,1
20,154,24
20,156,1
20,157,5
20,158,51544
20,159,4
20,160,2
20,162,23
20,167,3
